Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,lifecycle:transition,description,Result by Reviewer B,Result by Reviewer C,Result by Reviewer A,rejects,accepts,Result by Reviewer X
37,time-out 2,__INVALID__,2006-06-07 01:00:00.000,2006-06-07 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,time-out 1,__INVALID__,2006-06-08 01:00:00.000,2006-06-08 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,collect reviews,Mike,2006-06-08 01:00:00.000,2006-06-13 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,decide,Wil,2006-06-18 01:00:00.000,2006-06-18 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,1,0,
37,invite additional reviewer,Anne,2006-06-22 01:00:00.000,2006-06-23 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,time-out X,__INVALID__,2006-06-26 01:00:00.000,2006-06-26 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,decide,Wil,2006-07-01 01:00:00.000,2006-07-01 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,1,0,
37,invite additional reviewer,Mike,2006-07-07 01:00:00.000,2006-07-09 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,get review X,Mary,2006-07-13 01:00:00.000,2006-07-13 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,reject
37,decide,Wil,2007-02-28 00:00:00.000,2007-03-01 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,2,0,
37,invite additional reviewer,Mike,2007-03-01 00:00:00.000,2007-03-02 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,time-out X,__INVALID__,2007-03-06 00:00:00.000,2007-03-06 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,decide,Wil,2007-05-31 01:00:00.000,2007-06-01 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,2,0,
37,invite additional reviewer,Mike,2007-06-01 01:00:00.000,2007-06-06 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,get review X,Pam,2007-06-06 01:00:00.000,2007-06-06 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,reject
37,decide,Wil,2007-10-22 01:00:00.000,2007-10-26 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,3,0,
37,invite additional reviewer,Mike,2007-10-26 01:00:00.000,2007-10-28 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,time-out X,__INVALID__,2007-10-31 00:00:00.000,2007-10-31 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,decide,Wil,2008-09-24 01:00:00.000,2008-09-25 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,3,0,
37,invite additional reviewer,Anne,2008-09-25 01:00:00.000,2008-09-30 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,get review X,John,2008-10-01 01:00:00.000,2008-10-01 01:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,accept
37,decide,Wil,2009-01-22 00:00:00.000,2009-01-25 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,3,1,
37,reject,Mike,2009-01-25 00:00:00.000,2009-01-30 00:00:00.000,Variant 34,34,complete,Simulated process instance,,,,,,
37,End,End,2009-01-30 00:00:00.000,2009-01-30 00:00:00.000,Variant 34,34,End,End,End,End,End,End,End,End
38,invite reviewers,Anne,2006-06-01 01:00:00.000,2006-06-04 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,time-out 1,__INVALID__,2006-06-05 01:00:00.000,2006-06-05 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,get review 3,Carol,2006-06-08 01:00:00.000,2006-06-08 01:00:00.000,Variant 35,35,complete,Simulated process instance,,accept,,,,
38,time-out 2,__INVALID__,2006-06-08 01:00:00.000,2006-06-08 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,collect reviews,Anne,2006-06-10 01:00:00.000,2006-06-14 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,decide,Wil,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,0,2,
38,invite additional reviewer,Mike,2006-08-22 01:00:00.000,2006-08-27 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,get review X,Pam,2006-08-30 01:00:00.000,2006-08-30 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,reject
38,decide,Wil,2006-09-08 01:00:00.000,2006-09-11 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,1,2,
38,invite additional reviewer,Anne,2006-12-09 00:00:00.000,2006-12-10 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,time-out X,__INVALID__,2006-12-19 00:00:00.000,2006-12-19 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,decide,Wil,2007-09-04 01:00:00.000,2007-09-06 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,1,2,
38,invite additional reviewer,Mike,2007-09-06 01:00:00.000,2007-09-09 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,time-out X,__INVALID__,2007-09-11 01:00:00.000,2007-09-11 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,decide,Wil,2007-10-09 01:00:00.000,2007-10-12 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,1,2,
38,invite additional reviewer,Mike,2007-10-12 01:00:00.000,2007-10-14 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,get review X,John,2007-10-18 01:00:00.000,2007-10-18 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,reject
38,decide,Wil,2007-12-19 00:00:00.000,2007-12-24 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,2,2,
38,invite additional reviewer,Mike,2007-12-24 00:00:00.000,2008-01-01 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,time-out X,__INVALID__,2008-01-01 00:00:00.000,2008-01-01 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,decide,Wil,2008-02-21 00:00:00.000,2008-02-21 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,2,2,
38,invite additional reviewer,Mike,2008-02-21 00:00:00.000,2008-02-23 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,get review X,Carol,2008-02-27 00:00:00.000,2008-02-27 00:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,accept
38,decide,Wil,2008-07-01 01:00:00.000,2008-07-05 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,2,3,
38,invite additional reviewer,Mike,2008-07-05 01:00:00.000,2008-07-06 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,time-out X,__INVALID__,2008-07-07 01:00:00.000,2008-07-07 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,decide,Wil,2009-04-16 01:00:00.000,2009-04-20 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,2,3,
38,accept,Anne,2009-04-20 01:00:00.000,2009-04-20 01:00:00.000,Variant 35,35,complete,Simulated process instance,,,,,,
38,End,End,2009-04-20 01:00:00.000,2009-04-20 01:00:00.000,Variant 35,35,End,End,End,End,End,End,End,End
39,invite reviewers,Mike,2006-06-08 01:00:00.000,2006-06-08 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,get review 2,Carol,2006-06-12 01:00:00.000,2006-06-12 01:00:00.000,Variant 36,36,complete,Simulated process instance,reject,,,,,
39,get review 3,Mary,2006-06-12 01:00:00.000,2006-06-12 01:00:00.000,Variant 36,36,complete,Simulated process instance,,accept,,,,
39,time-out 1,__INVALID__,2006-06-14 01:00:00.000,2006-06-14 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,collect reviews,Anne,2006-06-14 01:00:00.000,2006-06-18 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2006-06-25 01:00:00.000,2006-06-29 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Mike,2006-08-16 01:00:00.000,2006-08-20 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2006-08-20 01:00:00.000,2006-08-20 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2007-01-28 00:00:00.000,2007-02-02 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Mike,2007-02-07 00:00:00.000,2007-02-09 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2007-02-19 00:00:00.000,2007-02-19 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2007-05-20 01:00:00.000,2007-05-21 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Mike,2007-05-21 01:00:00.000,2007-05-24 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2007-05-28 01:00:00.000,2007-05-28 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2008-05-11 01:00:00.000,2008-05-14 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Anne,2008-05-14 01:00:00.000,2008-05-17 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2008-05-26 01:00:00.000,2008-05-26 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2008-06-24 01:00:00.000,2008-06-25 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Mike,2008-06-25 01:00:00.000,2008-06-27 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2008-07-03 01:00:00.000,2008-07-03 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2008-10-21 01:00:00.000,2008-10-24 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Anne,2008-10-24 01:00:00.000,2008-10-29 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2008-11-05 00:00:00.000,2008-11-05 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2009-02-01 00:00:00.000,2009-02-04 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,1,1,
39,invite additional reviewer,Anne,2009-02-04 00:00:00.000,2009-02-08 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,get review X,Sam,2009-02-10 00:00:00.000,2009-02-10 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,reject
39,decide,Wil,2009-03-25 00:00:00.000,2009-03-29 00:00:00.000,Variant 36,36,complete,Simulated process instance,,,,2,1,
39,invite additional reviewer,Anne,2009-03-29 00:00:00.000,2009-04-01 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,time-out X,__INVALID__,2009-04-04 01:00:00.000,2009-04-04 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,decide,Wil,2009-06-01 01:00:00.000,2009-06-05 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,2,1,
39,invite additional reviewer,Anne,2009-06-05 01:00:00.000,2009-06-10 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,get review X,Mary,2009-06-10 01:00:00.000,2009-06-10 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,accept
39,decide,Wil,2009-06-18 01:00:00.000,2009-06-18 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,2,2,
39,invite additional reviewer,Anne,2009-06-21 01:00:00.000,2009-06-23 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,get review X,Sam,2009-06-27 01:00:00.000,2009-06-27 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,reject
39,decide,Wil,2009-08-16 01:00:00.000,2009-08-19 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,3,2,
39,invite additional reviewer,Anne,2009-08-19 01:00:00.000,2009-08-23 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,get review X,Pete,2009-08-28 01:00:00.000,2009-08-28 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,reject
39,decide,Wil,2009-10-10 01:00:00.000,2009-10-14 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,4,2,
39,reject,Anne,2009-10-15 01:00:00.000,2009-10-15 01:00:00.000,Variant 36,36,complete,Simulated process instance,,,,,,
39,End,End,2009-10-15 01:00:00.000,2009-10-15 01:00:00.000,Variant 36,36,End,End,End,End,End,End,End,End
4,invite reviewers,Mike,2006-01-10 00:00:00.000,2006-01-14 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,time-out 1,__INVALID__,2006-01-15 00:00:00.000,2006-01-15 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,get review 3,John,2006-01-19 00:00:00.000,2006-01-19 00:00:00.000,Variant 37,37,complete,Simulated process instance,,reject,,,,
4,time-out 2,__INVALID__,2006-01-22 00:00:00.000,2006-01-22 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,collect reviews,Mike,2006-01-23 00:00:00.000,2006-01-25 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,decide,Wil,2006-01-27 00:00:00.000,2006-01-30 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,2,0,
4,invite additional reviewer,Anne,2006-01-30 00:00:00.000,2006-01-30 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,get review X,Pam,2006-02-03 00:00:00.000,2006-02-03 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,reject
4,decide,Wil,2006-02-10 00:00:00.000,2006-02-14 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,3,0,
4,invite additional reviewer,Anne,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,time-out X,__INVALID__,2006-02-16 00:00:00.000,2006-02-16 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,decide,Wil,2006-03-18 00:00:00.000,2006-03-22 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,3,0,
4,reject,Mike,2006-03-23 00:00:00.000,2006-03-26 00:00:00.000,Variant 37,37,complete,Simulated process instance,,,,,,
4,End,End,2006-03-26 00:00:00.000,2006-03-26 00:00:00.000,Variant 37,37,End,End,End,End,End,End,End,End
40,invite reviewers,Anne,2006-06-07 01:00:00.000,2006-06-07 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,get review 2,Pete,2006-06-09 01:00:00.000,2006-06-09 01:00:00.000,Variant 38,38,complete,Simulated process instance,reject,,,,,
40,get review 3,Sara,2006-06-09 01:00:00.000,2006-06-09 01:00:00.000,Variant 38,38,complete,Simulated process instance,,accept,,,,
40,time-out 1,__INVALID__,2006-06-17 01:00:00.000,2006-06-17 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,collect reviews,Anne,2006-06-18 01:00:00.000,2006-06-22 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,decide,Wil,2006-06-22 01:00:00.000,2006-06-25 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,1,1,
40,invite additional reviewer,Anne,2006-08-16 01:00:00.000,2006-08-16 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,get review X,Mary,2006-08-20 01:00:00.000,2006-08-20 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,accept
40,decide,Wil,2007-10-06 01:00:00.000,2007-10-09 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,1,2,
40,invite additional reviewer,Mike,2007-10-09 01:00:00.000,2007-10-09 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,get review X,Carol,2007-10-11 01:00:00.000,2007-10-11 01:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,accept
40,decide,Wil,2008-02-10 00:00:00.000,2008-02-13 00:00:00.000,Variant 38,38,complete,Simulated process instance,,,,1,3,
40,accept,Anne,2008-02-13 00:00:00.000,2008-02-16 00:00:00.000,Variant 38,38,complete,Simulated process instance,,,,,,
40,End,End,2008-02-16 00:00:00.000,2008-02-16 00:00:00.000,Variant 38,38,End,End,End,End,End,End,End,End
41,invite reviewers,Mike,2006-06-07 01:00:00.000,2006-06-08 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,get review 3,Sam,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,complete,Simulated process instance,,accept,,,,
41,time-out 1,__INVALID__,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,get review 2,John,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,complete,Simulated process instance,accept,,,,,
41,collect reviews,Mike,2006-06-13 01:00:00.000,2006-06-15 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,decide,Wil,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,0,2,
41,invite additional reviewer,Anne,2006-10-03 01:00:00.000,2006-10-06 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,time-out X,__INVALID__,2006-10-06 01:00:00.000,2006-10-06 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,decide,Wil,2007-02-09 00:00:00.000,2007-02-13 00:00:00.000,Variant 39,39,complete,Simulated process instance,,,,0,2,
41,invite additional reviewer,Anne,2007-03-11 00:00:00.000,2007-03-15 00:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,time-out X,__INVALID__,2007-03-25 00:00:00.000,2007-03-25 00:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,decide,Wil,2007-07-22 01:00:00.000,2007-07-25 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,0,2,
41,invite additional reviewer,Mike,2007-07-25 01:00:00.000,2007-07-28 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,time-out X,__INVALID__,2007-08-02 01:00:00.000,2007-08-02 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,decide,Wil,2007-08-10 01:00:00.000,2007-08-10 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,0,2,
41,invite additional reviewer,Mike,2007-08-11 01:00:00.000,2007-08-16 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,get review X,Pam,2007-08-20 01:00:00.000,2007-08-20 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,accept
41,decide,Wil,2008-07-07 01:00:00.000,2008-07-09 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,0,3,
41,accept,Mike,2008-07-09 01:00:00.000,2008-07-11 01:00:00.000,Variant 39,39,complete,Simulated process instance,,,,,,
41,End,End,2008-07-11 01:00:00.000,2008-07-11 01:00:00.000,Variant 39,39,End,End,End,End,End,End,End,End
42,invite reviewers,Anne,2006-07-03 01:00:00.000,2006-07-06 01:00:00.000,Variant 40,40,complete,Simulated process instance,,,,,,
42,get review 1,Pam,2006-07-06 01:00:00.000,2006-07-06 01:00:00.000,Variant 40,40,complete,Simulated process instance,,,reject,,,
42,get review 3,Sara,2006-07-09 01:00:00.000,2006-07-09 01:00:00.000,Variant 40,40,complete,Simulated process instance,,accept,,,,
42,get review 2,John,2006-07-10 01:00:00.000,2006-07-10 01:00:00.000,Variant 40,40,complete,Simulated process instance,reject,,,,,
42,collect reviews,Anne,2006-07-13 01:00:00.000,2006-07-17 01:00:00.000,Variant 40,40,complete,Simulated process instance,,,,,,
